"prior_id","individual_id","jobs","wage","commute_time","applications","be one of the first to apply","0-4 applications","5-20 applications","51-200 applications","200+ applications"
105,7,"jobB","$12","30 min","5-20 applications",0.3,0,0.3,-0.3,0
105,7,"jobC","$25","30 min","200+ applications",0.3,0,0.3,-0.3,0
105,8,"jobA","$25","30 min","5-20 applications",0.3,0,0.3,-0.3,0
105,8,"jobB","$25","30 min","no information",0.3,0,0.3,-0.3,0
105,8,"jobC","$12","15 min","0-4 applications",0.3,0,0.3,-0.3,0
105,9,"jobA","$25","15 min","51-200 applications",0.3,0,0.3,-0.3,0
105,9,"jobB","$12","15 min","no information",0.3,0,0.3,-0.3,0
105,9,"jobC","$12","15 min","200+ applications",0.3,0,0.3,-0.3,0
105,10,"jobA","$25","45 min","be one of the first to apply",0.3,0,0.3,-0.3,0
105,10,"jobB","$12","30 min","200+ applications",0.3,0,0.3,-0.3,0
105,10,"jobC","$25","45 min","5-20 applications",0.3,0,0.3,-0.3,0
105,11,"jobA","$12","45 min","0-4 applications",0.3,0,0.3,-0.3,0
105,11,"jobB","$12","45 min","5-20 applications",0.3,0,0.3,-0.3,0
105,11,"jobC","$25","45 min","be one of the first to apply",0.3,0,0.3,-0.3,0
105,12,"jobA","$12","60 min","be one of the first to apply",0.3,0,0.3,-0.3,0
105,12,"jobB","$12","60 min","no information",0.3,0,0.3,-0.3,0
105,12,"jobC","$25","60 min","0-4 applications",0.3,0,0.3,-0.3,0
105,13,"jobA","$25","15 min","0-4 applications",0.3,0,0.3,-0.3,0
105,13,"jobB","$12","15 min","51-200 applications",0.3,0,0.3,-0.3,0
105,13,"jobC","$12","15 min","no information",0.3,0,0.3,-0.3,0
105,14,"jobA","$12","45 min","200+ applications",0.3,0,0.3,-0.3,0
105,14,"jobB","$12","45 min","be one of the first to apply",0.3,0,0.3,-0.3,0
105,14,"jobC","$25","45 min","no information",0.3,0,0.3,-0.3,0
105,15,"jobA","$12","30 min","51-200 applications",0.3,0,0.3,-0.3,0
105,15,"jobB","$12","30 min","be one of the first to apply",0.3,0,0.3,-0.3,0
105,15,"jobC","$25","45 min","5-20 applications",0.3,0,0.3,-0.3,0
105,16,"jobA","$12","15 min","5-20 applications",0.3,0,0.3,-0.3,0
105,16,"jobB","$25","15 min","51-200 applications",0.3,0,0.3,-0.3,0
105,16,"jobC","$25","30 min","200+ applications",0.3,0,0.3,-0.3,0
105,17,"jobA","$12","15 min","no information",0.3,0,0.3,-0.3,0
105,17,"jobB","$25","30 min","be one of the first to apply",0.3,0,0.3,-0.3,0
105,17,"jobC","$25","30 min","0-4 applications",0.3,0,0.3,-0.3,0
105,18,"jobA","$12","30 min","be one of the first to apply",0.3,0,0.3,-0.3,0
105,18,"jobB","$25","30 min","5-20 applications",0.3,0,0.3,-0.3,0
105,18,"jobC","$12","30 min","no information",0.3,0,0.3,-0.3,0
106,1,"jobA","$12","30 min","200+ applications",-0.3,0.3,0.3,-0.3,0
106,1,"jobB","$12","30 min","0-4 applications",-0.3,0.3,0.3,-0.3,0
106,1,"jobC","$25","30 min","51-200 applications",-0.3,0.3,0.3,-0.3,0
106,2,"jobA","$12","30 min","51-200 applications",-0.3,0.3,0.3,-0.3,0
106,2,"jobB","$25","30 min","200+ applications",-0.3,0.3,0.3,-0.3,0
106,2,"jobC","$12","30 min","be one of the first to apply",-0.3,0.3,0.3,-0.3,0
106,3,"jobA","$12","15 min","be one of the first to apply",-0.3,0.3,0.3,-0.3,0
106,3,"jobB","$12","15 min","51-200 applications",-0.3,0.3,0.3,-0.3,0
106,3,"jobC","$25","30 min","0-4 applications",-0.3,0.3,0.3,-0.3,0
106,4,"jobA","$25","30 min","be one of the first to apply",-0.3,0.3,0.3,-0.3,0
106,4,"jobB","$12","30 min","no information",-0.3,0.3,0.3,-0.3,0
106,4,"jobC","$12","30 min","51-200 applications",-0.3,0.3,0.3,-0.3,0
106,5,"jobA","$12","30 min","be one of the first to apply",-0.3,0.3,0.3,-0.3,0
106,5,"jobB","$12","30 min","5-20 applications",-0.3,0.3,0.3,-0.3,0
106,5,"jobC","$25","30 min","200+ applications",-0.3,0.3,0.3,-0.3,0
106,6,"jobA","$12","15 min","0-4 applications",-0.3,0.3,0.3,-0.3,0
106,6,"jobB","$25","15 min","be one of the first to apply",-0.3,0.3,0.3,-0.3,0
106,6,"jobC","$25","30 min","5-20 applications",-0.3,0.3,0.3,-0.3,0
106,7,"jobA","$12","30 min","200+ applications",-0.3,0.3,0.3,-0.3,0
106,7,"jobB","$12","30 min","no information",-0.3,0.3,0.3,-0.3,0
106,7,"jobC","$25","30 min","0-4 applications",-0.3,0.3,0.3,-0.3,0
106,8,"jobA","$12","45 min","0-4 applications",-0.3,0.3,0.3,-0.3,0
106,8,"jobB","$25","45 min","5-20 applications",-0.3,0.3,0.3,-0.3,0
106,8,"jobC","$12","45 min","be one of the first to apply",-0.3,0.3,0.3,-0.3,0
106,9,"jobA","$25","30 min","0-4 applications",-0.3,0.3,0.3,-0.3,0
106,9,"jobB","$25","15 min","51-200 applications",-0.3,0.3,0.3,-0.3,0
106,9,"jobC","$12","15 min","5-20 applications",-0.3,0.3,0.3,-0.3,0
106,10,"jobA","$25","45 min","no information",-0.3,0.3,0.3,-0.3,0
106,10,"jobB","$12","45 min","200+ applications",-0.3,0.3,0.3,-0.3,0
106,10,"jobC","$12","45 min","51-200 applications",-0.3,0.3,0.3,-0.3,0
106,11,"jobA","$25","45 min","no information",-0.3,0.3,0.3,-0.3,0
106,11,"jobB","$12","45 min","be one of the first to apply",-0.3,0.3,0.3,-0.3,0
106,11,"jobC","$12","45 min","5-20 applications",-0.3,0.3,0.3,-0.3,0
106,12,"jobA","$25","15 min","5-20 applications",-0.3,0.3,0.3,-0.3,0
106,12,"jobB","$12","15 min","51-200 applications",-0.3,0.3,0.3,-0.3,0
106,12,"jobC","$12","15 min","no information",-0.3,0.3,0.3,-0.3,0
106,13,"jobA","$25","45 min","5-20 applications",-0.3,0.3,0.3,-0.3,0
106,13,"jobB","$25","45 min","0-4 applications",-0.3,0.3,0.3,-0.3,0
106,13,"jobC","$12","30 min","200+ applications",-0.3,0.3,0.3,-0.3,0
106,14,"jobA","$25","15 min","51-200 applications",-0.3,0.3,0.3,-0.3,0
106,14,"jobB","$12","15 min","no information",-0.3,0.3,0.3,-0.3,0
106,14,"jobC","$12","15 min","0-4 applications",-0.3,0.3,0.3,-0.3,0
106,15,"jobA","$12","30 min","5-20 applications",-0.3,0.3,0.3,-0.3,0
106,15,"jobB","$12","30 min","200+ applications",-0.3,0.3,0.3,-0.3,0
106,15,"jobC","$25","30 min","be one of the first to apply",-0.3,0.3,0.3,-0.3,0
106,16,"jobA","$12","45 min","51-200 applications",-0.3,0.3,0.3,-0.3,0
106,16,"jobB","$25","60 min","no information",-0.3,0.3,0.3,-0.3,0
106,16,"jobC","$25","60 min","5-20 applications",-0.3,0.3,0.3,-0.3,0
106,17,"jobA","$25","30 min","no information",-0.3,0.3,0.3,-0.3,0
106,17,"jobB","$12","15 min","be one of the first to apply",-0.3,0.3,0.3,-0.3,0
106,17,"jobC","$25","30 min","200+ applications",-0.3,0.3,0.3,-0.3,0
106,18,"jobA","$25","30 min","200+ applications",-0.3,0.3,0.3,-0.3,0
106,18,"jobB","$25","30 min","0-4 applications",-0.3,0.3,0.3,-0.3,0
106,18,"jobC","$12","15 min","no information",-0.3,0.3,0.3,-0.3,0
107,1,"jobA","$25","30 min","200+ applications",0,0.3,0.3,-0.3,0
107,1,"jobB","$12","30 min","be one of the first to apply",0,0.3,0.3,-0.3,0
107,1,"jobC","$12","30 min","5-20 applications",0,0.3,0.3,-0.3,0
107,2,"jobA","$12","30 min","200+ applications",0,0.3,0.3,-0.3,0
107,2,"jobB","$12","30 min","0-4 applications",0,0.3,0.3,-0.3,0
107,2,"jobC","$25","30 min","no information",0,0.3,0.3,-0.3,0
107,3,"jobA","$12","15 min","0-4 applications",0,0.3,0.3,-0.3,0
107,3,"jobB","$25","15 min","51-200 applications",0,0.3,0.3,-0.3,0
107,3,"jobC","$25","30 min","5-20 applications",0,0.3,0.3,-0.3,0
107,4,"jobA","$12","30 min","be one of the first to apply",0,0.3,0.3,-0.3,0
107,4,"jobB","$12","30 min","no information",0,0.3,0.3,-0.3,0
107,4,"jobC","$25","30 min","51-200 applications",0,0.3,0.3,-0.3,0
107,5,"jobA","$12","30 min","51-200 applications",0,0.3,0.3,-0.3,0
107,5,"jobB","$12","30 min","be one of the first to apply",0,0.3,0.3,-0.3,0
107,5,"jobC","$25","30 min","200+ applications",0,0.3,0.3,-0.3,0
107,6,"jobA","$12","15 min","0-4 applications",0,0.3,0.3,-0.3,0
107,6,"jobB","$12","15 min","be one of the first to apply",0,0.3,0.3,-0.3,0
107,6,"jobC","$25","30 min","5-20 applications",0,0.3,0.3,-0.3,0
107,7,"jobA","$12","30 min","no information",0,0.3,0.3,-0.3,0
107,7,"jobB","$25","30 min","5-20 applications",0,0.3,0.3,-0.3,0
107,7,"jobC","$12","30 min","be one of the first to apply",0,0.3,0.3,-0.3,0
107,8,"jobA","$12","45 min","5-20 applications",0,0.3,0.3,-0.3,0
107,8,"jobB","$25","45 min","no information",0,0.3,0.3,-0.3,0
107,8,"jobC","$12","45 min","51-200 applications",0,0.3,0.3,-0.3,0
107,9,"jobA","$25","15 min","be one of the first to apply",0,0.3,0.3,-0.3,0
107,9,"jobB","$12","15 min","no information",0,0.3,0.3,-0.3,0
107,9,"jobC","$12","15 min","0-4 applications",0,0.3,0.3,-0.3,0
107,10,"jobA","$12","45 min","200+ applications",0,0.3,0.3,-0.3,0
107,10,"jobB","$25","45 min","0-4 applications",0,0.3,0.3,-0.3,0
107,10,"jobC","$12","45 min","51-200 applications",0,0.3,0.3,-0.3,0
107,11,"jobA","$25","45 min","no information",0,0.3,0.3,-0.3,0
107,11,"jobB","$12","45 min","200+ applications",0,0.3,0.3,-0.3,0
107,11,"jobC","$12","45 min","be one of the first to apply",0,0.3,0.3,-0.3,0
107,12,"jobA","$25","15 min","be one of the first to apply",0,0.3,0.3,-0.3,0
107,12,"jobB","$12","15 min","51-200 applications",0,0.3,0.3,-0.3,0
107,12,"jobC","$12","15 min","no information",0,0.3,0.3,-0.3,0
107,13,"jobA","$25","45 min","no information",0,0.3,0.3,-0.3,0
107,13,"jobB","$25","45 min","0-4 applications",0,0.3,0.3,-0.3,0
107,13,"jobC","$12","30 min","200+ applications",0,0.3,0.3,-0.3,0
107,14,"jobA","$25","15 min","51-200 applications",0,0.3,0.3,-0.3,0
107,14,"jobB","$12","15 min","5-20 applications",0,0.3,0.3,-0.3,0
107,14,"jobC","$12","15 min","0-4 applications",0,0.3,0.3,-0.3,0
107,15,"jobA","$12","30 min","5-20 applications",0,0.3,0.3,-0.3,0
107,15,"jobB","$12","30 min","200+ applications",0,0.3,0.3,-0.3,0
107,15,"jobC","$25","30 min","be one of the first to apply",0,0.3,0.3,-0.3,0
107,16,"jobA","$12","45 min","51-200 applications",0,0.3,0.3,-0.3,0
107,16,"jobB","$25","60 min","200+ applications",0,0.3,0.3,-0.3,0
107,16,"jobC","$25","60 min","5-20 applications",0,0.3,0.3,-0.3,0
107,17,"jobA","$25","30 min","200+ applications",0,0.3,0.3,-0.3,0
107,17,"jobB","$12","15 min","5-20 applications",0,0.3,0.3,-0.3,0
107,17,"jobC","$25","30 min","0-4 applications",0,0.3,0.3,-0.3,0
107,18,"jobA","$25","30 min","5-20 applications",0,0.3,0.3,-0.3,0
107,18,"jobB","$25","30 min","0-4 applications",0,0.3,0.3,-0.3,0
107,18,"jobC","$12","15 min","no information",0,0.3,0.3,-0.3,0
108,1,"jobA","$25","30 min","200+ applications",0.3,0.3,0.3,-0.3,0
108,1,"jobB","$12","30 min","0-4 applications",0.3,0.3,0.3,-0.3,0
108,1,"jobC","$25","45 min","5-20 applications",0.3,0.3,0.3,-0.3,0
108,2,"jobA","$12","45 min","0-4 applications",0.3,0.3,0.3,-0.3,0
108,2,"jobB","$25","45 min","5-20 applications",0.3,0.3,0.3,-0.3,0
108,2,"jobC","$12","45 min","200+ applications",0.3,0.3,0.3,-0.3,0
108,3,"jobA","$25","30 min","51-200 applications",0.3,0.3,0.3,-0.3,0
108,3,"jobB","$12","30 min","no information",0.3,0.3,0.3,-0.3,0
108,3,"jobC","$12","30 min","0-4 applications",0.3,0.3,0.3,-0.3,0
108,4,"jobA","$25","30 min","no information",0.3,0.3,0.3,-0.3,0
108,4,"jobB","$12","30 min","200+ applications",0.3,0.3,0.3,-0.3,0
108,4,"jobC","$12","30 min","51-200 applications",0.3,0.3,0.3,-0.3,0
108,5,"jobA","$12","30 min","200+ applications",0.3,0.3,0.3,-0.3,0
108,5,"jobB","$12","30 min","0-4 applications",0.3,0.3,0.3,-0.3,0
108,5,"jobC","$25","30 min","be one of the first to apply",0.3,0.3,0.3,-0.3,0
108,6,"jobA","$25","45 min","0-4 applications",0.3,0.3,0.3,-0.3,0
108,6,"jobB","$25","45 min","no information",0.3,0.3,0.3,-0.3,0
108,6,"jobC","$12","30 min","51-200 applications",0.3,0.3,0.3,-0.3,0
108,7,"jobA","$12","30 min","be one of the first to apply",0.3,0.3,0.3,-0.3,0
108,7,"jobB","$25","30 min","5-20 applications",0.3,0.3,0.3,-0.3,0
108,7,"jobC","$12","30 min","no information",0.3,0.3,0.3,-0.3,0
108,8,"jobA","$25","30 min","5-20 applications",0.3,0.3,0.3,-0.3,0
108,8,"jobB","$25","30 min","no information",0.3,0.3,0.3,-0.3,0
108,8,"jobC","$12","15 min","200+ applications",0.3,0.3,0.3,-0.3,0
108,9,"jobA","$12","15 min","51-200 applications",0.3,0.3,0.3,-0.3,0
108,9,"jobB","$12","15 min","no information",0.3,0.3,0.3,-0.3,0
108,9,"jobC","$25","15 min","0-4 applications",0.3,0.3,0.3,-0.3,0
108,10,"jobA","$25","45 min","be one of the first to apply",0.3,0.3,0.3,-0.3,0
108,10,"jobB","$12","30 min","51-200 applications",0.3,0.3,0.3,-0.3,0
108,10,"jobC","$25","45 min","200+ applications",0.3,0.3,0.3,-0.3,0
108,11,"jobA","$12","45 min","5-20 applications",0.3,0.3,0.3,-0.3,0
108,11,"jobB","$12","45 min","be one of the first to apply",0.3,0.3,0.3,-0.3,0
108,11,"jobC","$25","45 min","51-200 applications",0.3,0.3,0.3,-0.3,0
108,12,"jobA","$12","45 min","be one of the first to apply",0.3,0.3,0.3,-0.3,0
108,12,"jobB","$25","45 min","200+ applications",0.3,0.3,0.3,-0.3,0
108,12,"jobC","$12","45 min","5-20 applications",0.3,0.3,0.3,-0.3,0
108,13,"jobA","$25","15 min","0-4 applications",0.3,0.3,0.3,-0.3,0
108,13,"jobB","$12","15 min","51-200 applications",0.3,0.3,0.3,-0.3,0
108,13,"jobC","$12","15 min","5-20 applications",0.3,0.3,0.3,-0.3,0
108,14,"jobA","$12","45 min","200+ applications",0.3,0.3,0.3,-0.3,0
108,14,"jobB","$12","45 min","5-20 applications",0.3,0.3,0.3,-0.3,0
108,14,"jobC","$25","45 min","no information",0.3,0.3,0.3,-0.3,0
108,15,"jobA","$12","30 min","51-200 applications",0.3,0.3,0.3,-0.3,0
108,15,"jobB","$12","30 min","be one of the first to apply",0.3,0.3,0.3,-0.3,0
108,15,"jobC","$25","45 min","5-20 applications",0.3,0.3,0.3,-0.3,0
108,16,"jobA","$12","15 min","5-20 applications",0.3,0.3,0.3,-0.3,0
108,16,"jobB","$25","15 min","51-200 applications",0.3,0.3,0.3,-0.3,0
108,16,"jobC","$12","15 min","no information",0.3,0.3,0.3,-0.3,0
108,17,"jobA","$12","15 min","no information",0.3,0.3,0.3,-0.3,0
108,17,"jobB","$25","30 min","be one of the first to apply",0.3,0.3,0.3,-0.3,0
108,17,"jobC","$25","30 min","0-4 applications",0.3,0.3,0.3,-0.3,0
108,18,"jobA","$12","30 min","0-4 applications",0.3,0.3,0.3,-0.3,0
108,18,"jobB","$25","30 min","200+ applications",0.3,0.3,0.3,-0.3,0
108,18,"jobC","$12","30 min","be one of the first to apply",0.3,0.3,0.3,-0.3,0
109,1,"jobA","$12","30 min","5-20 applications",-0.3,-0.3,-0.3,0,0
109,1,"jobB","$25","30 min","be one of the first to apply",-0.3,-0.3,-0.3,0,0
109,1,"jobC","$12","30 min","no information",-0.3,-0.3,-0.3,0,0
109,2,"jobA","$25","45 min","0-4 applications",-0.3,-0.3,-0.3,0,0
109,2,"jobB","$12","45 min","51-200 applications",-0.3,-0.3,-0.3,0,0
109,2,"jobC","$12","45 min","200+ applications",-0.3,-0.3,-0.3,0,0
109,3,"jobA","$25","15 min","5-20 applications",-0.3,-0.3,-0.3,0,0
109,3,"jobB","$12","15 min","0-4 applications",-0.3,-0.3,-0.3,0,0
109,3,"jobC","$12","15 min","no information",-0.3,-0.3,-0.3,0,0
109,4,"jobA","$25","30 min","no information",-0.3,-0.3,-0.3,0,0
109,4,"jobB","$12","30 min","0-4 applications",-0.3,-0.3,-0.3,0,0
109,4,"jobC","$12","30 min","be one of the first to apply",-0.3,-0.3,-0.3,0,0
109,5,"jobA","$12","30 min","no information",-0.3,-0.3,-0.3,0,0
109,5,"jobB","$12","30 min","5-20 applications",-0.3,-0.3,-0.3,0,0
109,5,"jobC","$25","30 min","51-200 applications",-0.3,-0.3,-0.3,0,0
109,6,"jobA","$12","30 min","be one of the first to apply",-0.3,-0.3,-0.3,0,0
109,6,"jobB","$12","30 min","no information",-0.3,-0.3,-0.3,0,0
109,6,"jobC","$25","30 min","0-4 applications",-0.3,-0.3,-0.3,0,0
109,7,"jobA","$12","60 min","0-4 applications",-0.3,-0.3,-0.3,0,0
109,7,"jobB","$12","60 min","200+ applications",-0.3,-0.3,-0.3,0,0
109,7,"jobC","$25","60 min","5-20 applications",-0.3,-0.3,-0.3,0,0
109,8,"jobA","$12","60 min","200+ applications",-0.3,-0.3,-0.3,0,0
109,8,"jobB","$25","60 min","no information",-0.3,-0.3,-0.3,0,0
109,8,"jobC","$12","60 min","51-200 applications",-0.3,-0.3,-0.3,0,0
109,9,"jobA","$25","45 min","200+ applications",-0.3,-0.3,-0.3,0,0
109,9,"jobB","$12","30 min","0-4 applications",-0.3,-0.3,-0.3,0,0
109,9,"jobC","$25","45 min","5-20 applications",-0.3,-0.3,-0.3,0,0
109,10,"jobA","$12","45 min","51-200 applications",-0.3,-0.3,-0.3,0,0
109,10,"jobB","$25","45 min","200+ applications",-0.3,-0.3,-0.3,0,0
109,10,"jobC","$12","45 min","0-4 applications",-0.3,-0.3,-0.3,0,0
109,11,"jobA","$25","60 min","51-200 applications",-0.3,-0.3,-0.3,0,0
109,11,"jobB","$12","45 min","5-20 applications",-0.3,-0.3,-0.3,0,0
109,11,"jobC","$25","60 min","200+ applications",-0.3,-0.3,-0.3,0,0
109,12,"jobA","$25","30 min","5-20 applications",-0.3,-0.3,-0.3,0,0
109,12,"jobB","$25","30 min","200+ applications",-0.3,-0.3,-0.3,0,0
109,12,"jobC","$12","15 min","be one of the first to apply",-0.3,-0.3,-0.3,0,0
109,13,"jobA","$12","15 min","no information",-0.3,-0.3,-0.3,0,0
109,13,"jobB","$12","15 min","51-200 applications",-0.3,-0.3,-0.3,0,0
109,13,"jobC","$25","15 min","0-4 applications",-0.3,-0.3,-0.3,0,0
109,14,"jobA","$12","15 min","200+ applications",-0.3,-0.3,-0.3,0,0
109,14,"jobB","$25","30 min","5-20 applications",-0.3,-0.3,-0.3,0,0
109,14,"jobC","$25","30 min","no information",-0.3,-0.3,-0.3,0,0
109,15,"jobA","$12","45 min","0-4 applications",-0.3,-0.3,-0.3,0,0
109,15,"jobB","$12","45 min","be one of the first to apply",-0.3,-0.3,-0.3,0,0
109,15,"jobC","$25","45 min","51-200 applications",-0.3,-0.3,-0.3,0,0
109,16,"jobA","$12","45 min","51-200 applications",-0.3,-0.3,-0.3,0,0
109,16,"jobB","$25","60 min","no information",-0.3,-0.3,-0.3,0,0
109,16,"jobC","$12","45 min","be one of the first to apply",-0.3,-0.3,-0.3,0,0
109,17,"jobA","$25","30 min","be one of the first to apply",-0.3,-0.3,-0.3,0,0
109,17,"jobB","$12","30 min","5-20 applications",-0.3,-0.3,-0.3,0,0
109,17,"jobC","$12","30 min","200+ applications",-0.3,-0.3,-0.3,0,0
109,18,"jobA","$25","30 min","be one of the first to apply",-0.3,-0.3,-0.3,0,0
109,18,"jobB","$25","30 min","51-200 applications",-0.3,-0.3,-0.3,0,0
109,18,"jobC","$12","15 min","5-20 applications",-0.3,-0.3,-0.3,0,0
110,1,"jobA","$12","15 min","200+ applications",0,-0.3,-0.3,0,0
110,1,"jobB","$12","15 min","0-4 applications",0,-0.3,-0.3,0,0
110,1,"jobC","$25","15 min","51-200 applications",0,-0.3,-0.3,0,0
110,2,"jobA","$12","15 min","no information",0,-0.3,-0.3,0,0
110,2,"jobB","$25","15 min","5-20 applications",0,-0.3,-0.3,0,0
110,2,"jobC","$12","15 min","be one of the first to apply",0,-0.3,-0.3,0,0
110,3,"jobA","$12","30 min","51-200 applications",0,-0.3,-0.3,0,0
110,3,"jobB","$12","30 min","5-20 applications",0,-0.3,-0.3,0,0
110,3,"jobC","$25","30 min","200+ applications",0,-0.3,-0.3,0,0
110,4,"jobA","$25","60 min","200+ applications",0,-0.3,-0.3,0,0
110,4,"jobB","$25","60 min","5-20 applications",0,-0.3,-0.3,0,0
110,4,"jobC","$12","45 min","0-4 applications",0,-0.3,-0.3,0,0
110,5,"jobA","$12","15 min","5-20 applications",0,-0.3,-0.3,0,0
110,5,"jobB","$25","30 min","be one of the first to apply",0,-0.3,-0.3,0,0
110,5,"jobC","$25","30 min","200+ applications",0,-0.3,-0.3,0,0
110,6,"jobA","$12","45 min","200+ applications",0,-0.3,-0.3,0,0
110,6,"jobB","$12","45 min","0-4 applications",0,-0.3,-0.3,0,0
110,6,"jobC","$25","45 min","no information",0,-0.3,-0.3,0,0
110,7,"jobA","$25","45 min","no information",0,-0.3,-0.3,0,0
110,7,"jobB","$25","45 min","51-200 applications",0,-0.3,-0.3,0,0
110,7,"jobC","$12","30 min","5-20 applications",0,-0.3,-0.3,0,0
110,8,"jobA","$12","45 min","be one of the first to apply",0,-0.3,-0.3,0,0
110,8,"jobB","$25","45 min","200+ applications",0,-0.3,-0.3,0,0
110,8,"jobC","$12","45 min","51-200 applications",0,-0.3,-0.3,0,0
110,9,"jobA","$12","60 min","200+ applications",0,-0.3,-0.3,0,0
110,9,"jobB","$25","60 min","no information",0,-0.3,-0.3,0,0
110,9,"jobC","$12","60 min","5-20 applications",0,-0.3,-0.3,0,0
110,10,"jobA","$25","30 min","0-4 applications",0,-0.3,-0.3,0,0
110,10,"jobB","$12","30 min","no information",0,-0.3,-0.3,0,0
110,10,"jobC","$12","30 min","be one of the first to apply",0,-0.3,-0.3,0,0
110,11,"jobA","$25","15 min","5-20 applications",0,-0.3,-0.3,0,0
110,11,"jobB","$12","15 min","200+ applications",0,-0.3,-0.3,0,0
110,11,"jobC","$12","15 min","0-4 applications",0,-0.3,-0.3,0,0
110,12,"jobA","$25","15 min","be one of the first to apply",0,-0.3,-0.3,0,0
110,12,"jobB","$25","15 min","0-4 applications",0,-0.3,-0.3,0,0
110,12,"jobC","$12","15 min","51-200 applications",0,-0.3,-0.3,0,0
110,13,"jobA","$25","45 min","51-200 applications",0,-0.3,-0.3,0,0
110,13,"jobB","$12","45 min","be one of the first to apply",0,-0.3,-0.3,0,0
110,13,"jobC","$12","45 min","0-4 applications",0,-0.3,-0.3,0,0
110,14,"jobA","$12","30 min","be one of the first to apply",0,-0.3,-0.3,0,0
110,14,"jobB","$25","45 min","51-200 applications",0,-0.3,-0.3,0,0
110,14,"jobC","$12","30 min","5-20 applications",0,-0.3,-0.3,0,0
110,15,"jobA","$12","45 min","no information",0,-0.3,-0.3,0,0
110,15,"jobB","$25","45 min","be one of the first to apply",0,-0.3,-0.3,0,0
110,15,"jobC","$12","45 min","200+ applications",0,-0.3,-0.3,0,0
110,16,"jobA","$25","30 min","0-4 applications",0,-0.3,-0.3,0,0
110,16,"jobB","$12","30 min","51-200 applications",0,-0.3,-0.3,0,0
110,16,"jobC","$12","30 min","no information",0,-0.3,-0.3,0,0
110,17,"jobA","$25","45 min","51-200 applications",0,-0.3,-0.3,0,0
110,17,"jobB","$12","30 min","no information",0,-0.3,-0.3,0,0
110,17,"jobC","$25","45 min","be one of the first to apply",0,-0.3,-0.3,0,0
110,18,"jobA","$25","30 min","5-20 applications",0,-0.3,-0.3,0,0
110,18,"jobB","$12","15 min","51-200 applications",0,-0.3,-0.3,0,0
110,18,"jobC","$25","30 min","no information",0,-0.3,-0.3,0,0
111,1,"jobA","$25","15 min","no information",0.3,-0.3,-0.3,0,0
111,1,"jobB","$12","15 min","5-20 applications",0.3,-0.3,-0.3,0,0
111,1,"jobC","$12","15 min","51-200 applications",0.3,-0.3,-0.3,0,0
111,2,"jobA","$12","30 min","0-4 applications",0.3,-0.3,-0.3,0,0
111,2,"jobB","$12","30 min","no information",0.3,-0.3,-0.3,0,0
111,2,"jobC","$25","30 min","be one of the first to apply",0.3,-0.3,-0.3,0,0
111,3,"jobA","$12","30 min","5-20 applications",0.3,-0.3,-0.3,0,0
111,3,"jobB","$12","30 min","no information",0.3,-0.3,-0.3,0,0
111,3,"jobC","$25","30 min","0-4 applications",0.3,-0.3,-0.3,0,0
111,4,"jobA","$12","15 min","no information",0.3,-0.3,-0.3,0,0
111,4,"jobB","$25","15 min","51-200 applications",0.3,-0.3,-0.3,0,0
111,4,"jobC","$12","15 min","5-20 applications",0.3,-0.3,-0.3,0,0
111,5,"jobA","$12","30 min","51-200 applications",0.3,-0.3,-0.3,0,0
111,5,"jobB","$25","45 min","be one of the first to apply",0.3,-0.3,-0.3,0,0
111,5,"jobC","$25","45 min","0-4 applications",0.3,-0.3,-0.3,0,0
111,6,"jobA","$12","30 min","200+ applications",0.3,-0.3,-0.3,0,0
111,6,"jobB","$25","45 min","51-200 applications",0.3,-0.3,-0.3,0,0
111,6,"jobC","$12","30 min","no information",0.3,-0.3,-0.3,0,0
111,7,"jobA","$12","45 min","no information",0.3,-0.3,-0.3,0,0
111,7,"jobB","$25","45 min","5-20 applications",0.3,-0.3,-0.3,0,0
111,7,"jobC","$12","45 min","200+ applications",0.3,-0.3,-0.3,0,0
111,8,"jobA","$12","30 min","51-200 applications",0.3,-0.3,-0.3,0,0
111,8,"jobB","$25","30 min","200+ applications",0.3,-0.3,-0.3,0,0
111,8,"jobC","$12","30 min","0-4 applications",0.3,-0.3,-0.3,0,0
111,9,"jobA","$12","15 min","be one of the first to apply",0.3,-0.3,-0.3,0,0
111,9,"jobB","$12","15 min","0-4 applications",0.3,-0.3,-0.3,0,0
111,9,"jobC","$25","15 min","no information",0.3,-0.3,-0.3,0,0
111,10,"jobA","$25","45 min","be one of the first to apply",0.3,-0.3,-0.3,0,0
111,10,"jobB","$12","30 min","0-4 applications",0.3,-0.3,-0.3,0,0
111,10,"jobC","$25","45 min","200+ applications",0.3,-0.3,-0.3,0,0
111,11,"jobA","$25","15 min","0-4 applications",0.3,-0.3,-0.3,0,0
111,11,"jobB","$12","15 min","5-20 applications",0.3,-0.3,-0.3,0,0
111,11,"jobC","$12","15 min","51-200 applications",0.3,-0.3,-0.3,0,0
111,12,"jobA","$25","45 min","5-20 applications",0.3,-0.3,-0.3,0,0
111,12,"jobB","$12","45 min","be one of the first to apply",0.3,-0.3,-0.3,0,0
111,12,"jobC","$12","45 min","0-4 applications",0.3,-0.3,-0.3,0,0
111,13,"jobA","$12","30 min","be one of the first to apply",0.3,-0.3,-0.3,0,0
111,13,"jobB","$25","30 min","51-200 applications",0.3,-0.3,-0.3,0,0
